address_state,emp_length,grade,home_ownership,purpose,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,is_bad_loan,predicted_default_risk
IL,6 years,D,RENT,Debt consolidation, 60 months,Verified,34500.0,0.2452,366.85,0.1727,14675,21,0,0
PA,7 years,D,RENT,Debt consolidation, 60 months,Verified,29162.92,0.2432,125.59,0.1749,5000,12,0,0
CA,< 1 year,D,RENT,Debt consolidation, 60 months,Verified,62000.0,0.2216,374.97,0.1727,15000,45,0,0
NH,10+ years,D,RENT,Debt consolidation, 60 months,Verified,64000.0,0.1247,125.83,0.1758,5000,15,0,0
CO,4 years,D,RENT,Debt consolidation, 60 months,Verified,34008.0,0.1175,359.98,0.1727,14400,17,0,0
DC,10+ years,D,RENT,Debt consolidation, 60 months,Verified,125000.0,0.1518,607.82,0.1599,25000,39,0,0
CO,10+ years,D,RENT,Debt consolidation, 60 months,Verified,30000.0,0.202,356.4,0.1649,14500,20,0,1
MA,7 years,D,RENT,Debt consolidation, 60 months,Verified,61368.0,0.2401,333.85,0.1677,13500,30,0,0
CA,2 years,D,RENT,Debt consolidation, 60 months,Verified,62208.0,0.1804,495.87,0.1689,20000,27,0,0
TX,2 years,D,RENT,Debt consolidation, 60 months,Verified,52000.0,0.2123,306.36,0.1825,12000,38,0,0
VA,< 1 year,D,RENT,Debt consolidation, 60 months,Verified,65000.0,0.1549,377.49,0.1758,15000,27,0,0
FL,1 year,E,RENT,Debt consolidation, 60 months,Verified,50000.0,0.1505,648.93,0.1903,25000,37,0,0
NJ,10+ years,E,RENT,Debt consolidation, 60 months,Verified,190000.0,0.2006,577.48,0.1929,35000,36,0,0
TX,10+ years,E,RENT,Debt consolidation, 60 months,Verified,58000.0,0.2326,526.44,0.1969,20000,24,0,0
MA,2 years,E,RENT,Debt consolidation, 60 months,Verified,94500.0,0.0809,555.33,0.1991,21000,28,0,0
NY,4 years,E,RENT,Debt consolidation, 60 months,Verified,85000.0,0.1097,431.6,0.1799,17000,11,0,0
CA,6 years,E,RENT,Debt consolidation, 60 months,Verified,78000.0,0.1271,609.32,0.1799,24000,11,0,0
RI,10+ years,E,RENT,Debt consolidation, 60 months,Verified,51000.0,0.1802,516.51,0.1879,25500,22,0,0
GA,2 years,E,RENT,Debt consolidation, 60 months,Verified,50000.0,0.2275,508.57,0.203,19075,51,0,0
CA,10+ years,E,RENT,Debt consolidation, 60 months,Verified,80000.0,0.2019,652.51,0.1929,25000,32,0,0
MA,3 years,E,RENT,Debt consolidation, 60 months,Verified,41145.6,0.1557,523.45,0.1942,20000,18,0,0
VA,5 years,E,RENT,Debt consolidation, 60 months,Verified,45000.0,0.2235,514.86,0.1864,20000,11,0,1
MD,5 years,E,RENT,Debt consolidation, 60 months,Verified,57000.0,0.2107,514.86,0.1864,20000,32,0,0
NJ,10+ years,E,RENT,Debt consolidation, 60 months,Verified,46500.0,0.1835,396.66,0.1991,15000,22,0,0
IL,4 years,E,RENT,Debt consolidation, 60 months,Verified,87000.0,0.0931,514.86,0.1864,20000,32,0,0
NV,< 1 year,E,RENT,Debt consolidation, 60 months,Verified,60000.0,0.2112,643.58,0.1864,25000,42,0,0
MA,6 years,E,RENT,Debt consolidation, 60 months,Verified,103000.0,0.1057,314.07,0.1942,12000,22,0,0
TX,10+ years,E,RENT,Debt consolidation, 60 months,Verified,54257.0,0.24,629.46,0.1903,24250,26,0,0
CA,10+ years,E,RENT,Debt consolidation, 60 months,Verified,160000.0,0.1096,276.38,0.1969,10500,25,0,0
CT,< 1 year,E,RENT,Debt consolidation, 60 months,Verified,60000.0,0.2004,528.88,0.1991,20000,19,0,0
GA,10+ years,F,RENT,Debt consolidation, 60 months,Verified,73328.76,0.1969,676.2,0.2099,25000,37,0,0
NJ,10+ years,F,RENT,Debt consolidation, 60 months,Verified,90000.0,0.1636,967.86,0.2206,35000,29,0,0
MA,5 years,F,RENT,Debt consolidation, 60 months,Verified,67000.0,0.2155,967.86,0.2206,35000,22,0,0
NY,6 years,F,RENT,Debt consolidation, 60 months,Verified,250000.0,0.1762,855.64,0.2089,31700,24,0,0
MA,2 years,F,RENT,Debt consolidation, 60 months,Verified,145000.0,0.1294,967.86,0.2206,35000,61,0,0
CA,2 years,F,RENT,Debt consolidation, 60 months,Verified,80000.0,0.1877,755.77,0.2089,28000,19,0,0
IL,7 years,F,RENT,Debt consolidation, 60 months,Verified,148000.0,0.0523,590.49,0.2062,22000,18,0,0
VA,2 years,F,RENT,Debt consolidation, 60 months,Verified,30696.0,0.188,411.63,0.2089,15250,25,0,0
TX,4 years,G,RENT,Debt consolidation, 60 months,Verified,52000.0,0.1777,734.69,0.2274,26200,25,0,0
NH,9 years,E,RENT,Debt consolidation, 60 months,Verified,50000.0,0.1867,369.42,0.1864,22400,8,0,0
NY,6 years,D,RENT,Debt consolidation, 60 months,Verified,57600.0,0.1613,491.59,0.1649,20000,18,0,0
IL,5 years,B,MORTGAGE,Debt consolidation, 60 months,Verified,52000.0,0.0813,400.31,0.1199,18000,14,0,0
PA,7 years,D,MORTGAGE,Debt consolidation, 60 months,Verified,25000.0,0.1531,309.92,0.1689,12500,21,0,0
FL,10+ years,D,MORTGAGE,Debt consolidation, 60 months,Verified,54000.0,0.1524,371.91,0.1689,15000,37,0,0
CA,10+ years,F,MORTGAGE,Debt consolidation, 60 months,Verified,81000.0,0.1689,506.97,0.2136,25450,27,0,0
OH,10+ years,F,MORTGAGE,Debt consolidation, 60 months,Verified,58500.0,0.2072,380.86,0.2025,14300,16,0,0
CA,10+ years,C,RENT,Debt consolidation, 60 months,Verified,65000.0,0.1775,327.72,0.1427,14000,16,0,0
NY,2 years,D,RENT,Debt consolidation, 60 months,Verified,28800.0,0.0904,148.77,0.1689,6000,14,0,0
NV,10+ years,E,RENT,Debt consolidation, 60 months,Verified,75000.0,0.1486,100.59,0.1903,3875,11,0,0
TX,5 years,E,RENT,Debt consolidation, 60 months,Verified,65000.0,0.2062,567.69,0.1929,35000,27,0,0
MI,10+ years,F,MORTGAGE,Debt consolidation, 60 months,Verified,160000.0,0.1211,944.71,0.2089,35000,21,0,0
CA,10+ years,B,RENT,Debt consolidation, 60 months,Not Verified,80400.0,0.1342,326.07,0.1099,15000,32,0,0
GA,5 years,C,MORTGAGE,Debt consolidation, 60 months,Source Verified,102000.0,0.1821,702.26,0.1427,30000,45,0,0
MI,< 1 year,E,MORTGAGE,Debt consolidation, 60 months,Source Verified,49646.0,0.0616,313.21,0.1929,12000,24,0,0
NY,< 1 year,E,RENT,Debt consolidation, 60 months,Source Verified,70000.0,0.1536,445.55,0.1839,17400,29,0,0
NY,10+ years,F,RENT,Debt consolidation, 60 months,Source Verified,81000.0,0.133,243.43,0.2099,9000,17,0,0
TX,10+ years,C,MORTGAGE,Debt consolidation, 60 months,Verified,69390.0,0.1994,363.97,0.1299,16000,27,0,0
IL,6 years,D,MORTGAGE,Debt consolidation, 60 months,Verified,38400.0,0.1381,297.53,0.1689,12000,18,0,0
NJ,2 years,B,RENT,Debt consolidation, 60 months,Verified,77000.0,0.1812,713.22,0.1171,32275,16,0,0
NY,7 years,F,RENT,Debt consolidation, 60 months,Verified,65000.0,0.113,536.81,0.2062,20000,17,0,0
GA,< 1 year,A,RENT,educational, 36 months,Not Verified,8000.0,0.03,168.6,0.0775,5400,4,0,0
FL,< 1 year,B,RENT,educational, 36 months,Not Verified,13500.0,0.1644,112.87,0.0996,3500,16,0,0
NY,2 years,C,RENT,educational, 36 months,Not Verified,19000.0,0.0815,195.27,0.1059,6000,7,0,0
GA,< 1 year,C,RENT,educational, 36 months,Not Verified,25368.0,0.0879,329.0,0.1134,10000,3,1,1
FL,3 years,C,RENT,educational, 36 months,Not Verified,12000.0,0.167,29.16,0.1028,900,4,1,0
NJ,< 1 year,D,RENT,educational, 36 months,Not Verified,29120.0,0.1277,100.35,0.1249,3000,5,1,1
UT,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,41050.0,0.176,251.88,0.0832,8000,28,1,1
FL,4 years,B,MORTGAGE,educational, 36 months,Not Verified,30000.0,0.182,165.82,0.1189,5000,7,1,1
NV,4 years,B,MORTGAGE,educational, 36 months,Not Verified,109000.0,0.2129,461.56,0.1148,14000,33,1,1
AL,10+ years,B,MORTGAGE,educational, 36 months,Not Verified,69508.0,0.2015,82.02,0.1114,2500,34,1,1
TX,5 years,E,MORTGAGE,educational, 36 months,Not Verified,12000.0,0.118,113.76,0.1568,3250,5,1,1
NJ,< 1 year,B,OWN,educational, 36 months,Not Verified,70000.0,0.0218,499.5,0.1218,15000,8,1,0
TX,2 years,A,RENT,educational, 36 months,Not Verified,12996.0,0.0,110.64,0.0859,3500,12,1,1
NY,2 years,B,RENT,educational, 36 months,Not Verified,51000.0,0.2393,669.33,0.1253,20000,15,1,1
CA,< 1 year,B,RENT,educational, 36 months,Not Verified,36000.0,0.069,96.92,0.1008,3000,15,1,1
HI,4 years,B,RENT,educational, 36 months,Not Verified,38004.0,0.0234,197.18,0.1126,6000,11,1,1
FL,4 years,B,RENT,educational, 36 months,Not Verified,87000.0,0.1188,275.57,0.1114,8400,31,1,1
FL,1 year,B,RENT,educational, 36 months,Not Verified,26000.0,0.1505,79.24,0.1158,2400,9,1,0
TX,1 year,B,RENT,educational, 36 months,Not Verified,10800.0,0.0644,49.46,0.1148,1500,4,1,0
KS,3 years,B,RENT,educational, 36 months,Not Verified,54288.0,0.1547,511.16,0.1218,15350,27,1,0
VA,2 years,C,RENT,educational, 36 months,Not Verified,26000.0,0.1929,44.57,0.1287,1325,12,1,1
CA,< 1 year,C,RENT,educational, 36 months,Not Verified,25200.0,0.1405,202.83,0.1323,6000,7,1,1
CA,< 1 year,C,RENT,educational, 36 months,Not Verified,13000.0,0.0,268.95,0.1284,8000,5,1,1
CO,< 1 year,C,RENT,educational, 36 months,Not Verified,22000.0,0.1173,185.43,0.1241,5550,14,1,1
NY,4 years,D,RENT,educational, 36 months,Not Verified,235000.0,0.0984,415.76,0.1496,12000,12,1,1
NY,1 year,D,RENT,educational, 36 months,Not Verified,54996.0,0.0316,137.91,0.1461,4000,9,1,1
NY,10+ years,D,RENT,educational, 36 months,Not Verified,102000.0,0.0731,338.1,0.1324,10000,14,1,1
UT,2 years,D,RENT,educational, 36 months,Not Verified,57000.0,0.0981,172.69,0.1474,5000,13,1,1
AZ,3 years,E,RENT,educational, 36 months,Not Verified,15000.0,0.0936,171.01,0.1695,4800,4,1,1
CA,3 years,E,RENT,educational, 36 months,Not Verified,44000.0,0.0046,107.8,0.1756,3000,11,1,0
AR,4 years,B,RENT,educational, 36 months,Not Verified,23587.0,0.0127,66.33,0.1189,2000,14,1,1
CA,< 1 year,B,RENT,educational, 36 months,Not Verified,45000.0,0.0157,240.08,0.0945,7500,19,1,1
FL,7 years,A,MORTGAGE,educational, 36 months,Not Verified,52000.0,0.0955,156.11,0.0775,5000,24,0,0
GA,10+ years,B,MORTGAGE,educational, 36 months,Not Verified,41000.0,0.1537,572.48,0.0901,18000,33,0,0
NJ,1 year,B,OWN,educational, 36 months,Not Verified,18000.0,0.154,96.75,0.0996,3000,9,0,0
PA,< 1 year,B,OWN,educational, 36 months,Not Verified,65000.0,0.0774,46.63,0.0976,1450,39,0,0
NJ,< 1 year,A,RENT,educational, 36 months,Not Verified,40000.0,0.0345,124.31,0.0743,4000,4,0,0
NM,1 year,A,RENT,educational, 36 months,Not Verified,20000.0,0.0888,376.43,0.0807,12000,5,0,0
WI,1 year,A,RENT,educational, 36 months,Not Verified,12000.0,0.0,293.85,0.0838,9325,7,0,0
SC,< 1 year,A,RENT,educational, 36 months,Not Verified,30000.0,0.042,315.12,0.0838,10000,2,0,0
IL,2 years,B,RENT,educational, 36 months,Not Verified,70000.0,0.0938,320.1,0.0945,10000,8,0,0
NY,< 1 year,B,RENT,educational, 36 months,Not Verified,60000.0,0.0996,575.17,0.0933,18000,22,0,0
NC,9 years,C,RENT,educational, 36 months,Not Verified,42765.0,0.0615,589.56,0.1103,18000,9,0,0
NY,5 years,C,RENT,educational, 36 months,Not Verified,95000.0,0.0183,211.17,0.1154,6400,11,0,0
MO,1 year,A,MORTGAGE,educational, 36 months,Not Verified,20000.0,0.0342,46.83,0.0774,1500,9,0,0
AL,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,65000.0,0.0594,47.93,0.0932,1500,10,0,0
OH,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,30000.0,0.168,255.58,0.0932,8000,6,0,0
FL,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,88500.0,0.0883,316.11,0.0859,10000,31,0,0
NJ,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,72000.0,0.102,476.58,0.0894,15000,18,0,0
AL,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,42000.0,0.0771,158.86,0.0894,5000,17,0,0
CT,2 years,A,MORTGAGE,educational, 36 months,Not Verified,24000.0,0.098,48.15,0.0963,1500,8,0,0
MO,3 years,A,MORTGAGE,educational, 36 months,Not Verified,36000.0,0.1527,241.33,0.0714,7800,14,0,0
MS,5 years,A,MORTGAGE,educational, 36 months,Not Verified,41000.0,0.175,191.69,0.0932,6000,25,0,0
NY,6 years,A,MORTGAGE,educational, 36 months,Not Verified,40000.0,0.0537,319.47,0.0932,10000,20,0,0
GA,6 years,A,MORTGAGE,educational, 36 months,Not Verified,75000.0,0.1195,186.67,0.0751,6000,23,0,0
MO,7 years,A,MORTGAGE,educational, 36 months,Not Verified,101000.0,0.1175,188.91,0.0832,6000,24,0,0
IL,7 years,A,MORTGAGE,educational, 36 months,Not Verified,100000.0,0.0787,191.27,0.0832,7500,38,0,0
MD,8 years,A,MORTGAGE,educational, 36 months,Not Verified,49896.0,0.0796,86.97,0.074,2800,19,0,0
FL,8 years,A,MORTGAGE,educational, 36 months,Not Verified,52000.0,0.1941,110.2,0.0832,5000,27,0,0
MN,< 1 year,A,MORTGAGE,educational, 36 months,Not Verified,32500.0,0.0783,110.64,0.0859,3500,9,0,0
OR,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,62000.0,0.0,237.08,0.0859,7500,16,0,0
NY,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,103000.0,0.0855,402.53,0.0932,12600,59,0,0
PA,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,425000.0,0.0865,312.81,0.0788,10000,34,0,0
TX,4 years,A,MORTGAGE,educational, 36 months,Not Verified,80000.0,0.0675,187.32,0.0774,6000,15,0,0
NY,4 years,A,MORTGAGE,educational, 36 months,Not Verified,30000.0,0.088,280.0,0.0751,9000,13,0,0
MI,9 years,A,MORTGAGE,educational, 36 months,Not Verified,60000.0,0.2224,156.41,0.0788,5000,37,0,0
AZ,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,110000.0,0.1181,160.48,0.0963,5000,35,0,0
UT,2 years,A,MORTGAGE,educational, 36 months,Not Verified,30000.0,0.0904,31.34,0.08,1000,15,0,0
NJ,2 years,A,MORTGAGE,educational, 36 months,Not Verified,120000.0,0.0816,373.33,0.0751,12000,36,0,0
MN,3 years,A,MORTGAGE,educational, 36 months,Not Verified,52000.0,0.1454,107.7,0.0676,3500,34,0,0
PA,3 years,A,MORTGAGE,educational, 36 months,Not Verified,106000.0,0.0461,312.81,0.0788,10000,30,0,0
SC,10+ years,A,MORTGAGE,educational, 36 months,Not Verified,24000.0,0.1875,159.74,0.0932,5000,16,0,0
FL,1 year,B,MORTGAGE,educational, 36 months,Not Verified,191000.0,0.122,334.67,0.1253,10000,54,0,0
IL,3 years,B,MORTGAGE,educational, 36 months,Not Verified,33600.0,0.2257,397.61,0.1183,12000,20,0,0
WA,5 years,B,MORTGAGE,educational, 36 months,Not Verified,56000.0,0.1294,48.77,0.1051,1500,26,0,0
MD,6 years,B,MORTGAGE,educational, 36 months,Not Verified,97000.0,0.1475,183.15,0.1218,5500,42,0,0
CO,< 1 year,B,MORTGAGE,educational, 36 months,Not Verified,100000.0,0.0672,662.68,0.1183,20000,26,0,0
IL,5 years,B,MORTGAGE,educational, 36 months,Not Verified,154000.0,0.1738,410.87,0.1183,12400,24,0,0
CA,4 years,B,MORTGAGE,educational, 36 months,Not Verified,20004.0,0.036,118.69,0.1148,3600,5,0,0
OH,3 years,B,MORTGAGE,educational, 36 months,Not Verified,40000.0,0.0516,386.53,0.0988,12000,13,0,0
MA,3 years,B,MORTGAGE,educational, 36 months,Not Verified,98000.0,0.0487,828.35,0.1183,25000,26,0,0
OK,1 year,C,MORTGAGE,educational, 36 months,Not Verified,45000.0,0.1701,128.33,0.1316,3800,20,0,0
CA,1 year,C,MORTGAGE,educational, 36 months,Not Verified,108000.0,0.1167,602.4,0.1253,18000,25,0,0
CT,6 years,C,MORTGAGE,educational, 36 months,Not Verified,70400.0,0.1142,504.27,0.1284,15000,38,0,0
GA,10+ years,C,MORTGAGE,educational, 36 months,Not Verified,75000.0,0.2086,170.38,0.1379,5000,58,0,0
NY,10+ years,C,MORTGAGE,educational, 36 months,Not Verified,33600.0,0.1561,101.78,0.1348,3000,41,0,0
TX,3 years,C,MORTGAGE,educational, 36 months,Not Verified,120000.0,0.0673,209.17,0.1253,6250,40,0,0
TN,10+ years,C,MORTGAGE,educational, 36 months,Not Verified,60000.0,0.184,52.89,0.1166,1600,34,0,0
MD,3 years,C,MORTGAGE,educational, 36 months,Not Verified,33000.0,0.128,134.86,0.1304,4000,23,0,0
MI,< 1 year,C,MORTGAGE,educational, 36 months,Not Verified,30000.0,0.0428,135.09,0.1316,4000,25,0,0
TX,10+ years,D,MORTGAGE,educational, 36 months,Not Verified,75000.0,0.1563,136.92,0.1411,4000,35,0,0
NV,5 years,D,MORTGAGE,educational, 36 months,Not Verified,62400.0,0.0846,344.76,0.1461,10000,23,0,0
WA,10+ years,D,MORTGAGE,educational, 36 months,Not Verified,65000.0,0.0423,348.29,0.1533,10000,21,0,0
MI,4 years,D,MORTGAGE,educational, 36 months,Not Verified,24000.0,0.228,176.7,0.1496,5100,9,0,0
IL,10+ years,C,MORTGAGE,educational, 36 months,Not Verified,69000.0,0.115,260.61,0.1241,7800,14,0,0
KS,10+ years,A,OTHER,educational, 36 months,Not Verified,42162.0,0.1147,74.93,0.0774,2400,19,0,0
TX,1 year,B,OTHER,educational, 36 months,Not Verified,70000.0,0.1452,164.02,0.1114,5000,38,0,0
NY,3 years,A,OWN,educational, 36 months,Not Verified,50000.0,0.1327,158.86,0.0894,5000,16,0,0
NY,< 1 year,A,OWN,educational, 36 months,Not Verified,55000.0,0.1069,31.62,0.0859,1000,63,0,0
KY,10+ years,A,OWN,educational, 36 months,Not Verified,67000.0,0.1952,112.0,0.0751,3600,16,0,0
FL,3 years,B,OWN,educational, 36 months,Not Verified,25200.0,0.0029,32.97,0.1148,1000,9,0,0
NY,10+ years,B,OWN,educational, 36 months,Not Verified,75000.0,0.1432,182.34,0.1062,5600,21,0,0
CA,7 years,B,OWN,educational, 36 months,Not Verified,53000.0,0.1386,73.26,0.1062,2250,7,0,0
IL,2 years,C,OWN,educational, 36 months,Not Verified,24000.0,0.1185,200.8,0.1253,6000,12,0,0
IL,4 years,C,OWN,educational, 36 months,Not Verified,34800.0,0.1428,251.99,0.1422,7350,4,0,0
OH,1 year,A,RENT,educational, 36 months,Not Verified,17916.0,0.0569,91.27,0.06,3000,6,0,0
CA,10+ years,A,RENT,educational, 36 months,Not Verified,88000.0,0.0558,93.18,0.074,3000,13,0,0
CA,2 years,A,RENT,educational, 36 months,Not Verified,86000.0,0.0639,156.69,0.08,5000,14,0,0
CA,2 years,A,RENT,educational, 36 months,Not Verified,40000.0,0.1479,375.37,0.0788,12000,9,0,0
OR,4 years,A,RENT,educational, 36 months,Not Verified,17004.0,0.0226,109.17,0.0768,3500,8,0,0
OH,4 years,A,RENT,educational, 36 months,Not Verified,14000.0,0.2151,93.66,0.0774,3000,7,0,0
CA,4 years,A,RENT,educational, 36 months,Not Verified,77300.0,0.073,107.52,0.0963,3350,24,0,0
NJ,5 years,A,RENT,educational, 36 months,Not Verified,38000.0,0.1743,217.77,0.0751,7000,20,0,0
MA,5 years,A,RENT,educational, 36 months,Not Verified,40000.0,0.1926,190.63,0.0894,6000,46,0,0
CA,7 years,A,RENT,educational, 36 months,Not Verified,69000.0,0.0962,193.94,0.0788,6200,20,0,0
NY,< 1 year,A,RENT,educational, 36 months,Not Verified,30000.0,0.1728,156.1,0.0774,5000,16,0,0
CA,< 1 year,A,RENT,educational, 36 months,Not Verified,30000.0,0.1388,383.37,0.0932,12000,17,0,0
CA,< 1 year,A,RENT,educational, 36 months,Not Verified,95000.0,0.1547,75.08,0.0788,2400,17,0,0
CO,1 year,A,RENT,educational, 36 months,Not Verified,40800.0,0.1447,332.25,0.0932,10400,15,0,0
FL,10+ years,A,RENT,educational, 36 months,Not Verified,18200.0,0.0629,142.98,0.0894,4500,6,0,0
MD,2 years,A,RENT,educational, 36 months,Not Verified,63000.0,0.0038,156.1,0.0774,5000,10,0,0
NY,2 years,A,RENT,educational, 36 months,Not Verified,29000.0,0.2152,31.22,0.0774,1000,16,0,0
VA,3 years,A,RENT,educational, 36 months,Not Verified,85000.0,0.0781,319.47,0.0932,10000,23,0,0
NY,6 years,A,RENT,educational, 36 months,Not Verified,105000.0,0.0743,218.54,0.0774,7000,19,0,0
IL,8 years,A,RENT,educational, 36 months,Not Verified,16800.0,0.1493,158.86,0.0894,5000,13,0,0
AR,< 1 year,A,RENT,educational, 36 months,Not Verified,44000.0,0.0374,236.14,0.0832,7500,8,0,0
MA,3 years,A,RENT,educational, 36 months,Not Verified,82500.0,0.048,79.24,0.0676,2575,29,0,0
FL,9 years,A,RENT,educational, 36 months,Not Verified,45000.0,0.0192,311.1,0.0751,10000,38,0,0
OK,< 1 year,A,RENT,educational, 36 months,Not Verified,8000.0,0.0945,126.45,0.0859,4000,22,0,0
NJ,2 years,A,RENT,educational, 36 months,Not Verified,48000.0,0.1086,343.41,0.0963,10700,24,0,0
MN,6 years,A,RENT,educational, 36 months,Not Verified,70000.0,0.1232,218.54,0.0774,7000,35,0,0
OH,1 year,B,RENT,educational, 36 months,Not Verified,30000.0,0.1448,164.02,0.1114,5000,4,0,0
PA,1 year,B,RENT,educational, 36 months,Not Verified,8000.0,0.054,155.78,0.1112,4750,6,0,0
OH,1 year,B,RENT,educational, 36 months,Not Verified,26500.0,0.106,97.68,0.1062,3000,5,0,0
HI,1 year,B,RENT,educational, 36 months,Not Verified,13000.0,0.2409,39.8,0.1189,1200,7,0,0
IL,1 year,B,RENT,educational, 36 months,Not Verified,10000.0,0.1968,69.97,0.1221,2100,4,0,0
AZ,10+ years,B,RENT,educational, 36 months,Not Verified,27000.0,0.0604,130.49,0.1075,4000,5,0,0
NJ,10+ years,B,RENT,educational, 36 months,Not Verified,35040.0,0.0784,65.48,0.1099,2000,23,0,0
NJ,10+ years,B,RENT,educational, 36 months,Not Verified,94000.0,0.1301,115.4,0.1149,3500,24,0,0
MA,2 years,B,RENT,educational, 36 months,Not Verified,38500.0,0.0153,229.63,0.1114,7000,9,0,0
OK,2 years,B,RENT,educational, 36 months,Not Verified,42000.0,0.1349,65.61,0.1114,2000,42,0,0
CA,2 years,B,RENT,educational, 36 months,Not Verified,31200.0,0.0454,39.98,0.1221,1200,17,0,0
MA,2 years,B,RENT,educational, 36 months,Not Verified,40000.0,0.1056,167.34,0.1253,5000,18,0,0
NY,3 years,B,RENT,educational, 36 months,Not Verified,61500.0,0.1969,263.75,0.1148,8000,27,0,0
NJ,5 years,B,RENT,educational, 36 months,Not Verified,19200.0,0.1406,280.24,0.1148,8500,6,0,0
OH,8 years,B,RENT,educational, 36 months,Not Verified,71015.04,0.1026,164.02,0.1114,5000,7,0,0
MI,< 1 year,B,RENT,educational, 36 months,Not Verified,30000.0,0.1568,51.82,0.1025,1600,4,0,0
MT,< 1 year,B,RENT,educational, 36 months,Not Verified,20000.0,0.1056,241.16,0.0976,7500,13,0,0
PA,< 1 year,B,RENT,educational, 36 months,Not Verified,85757.0,0.0882,258.45,0.1183,7800,39,0,0
CO,< 1 year,B,RENT,educational, 36 months,Not Verified,18000.0,0.1407,39.8,0.1189,1200,8,0,0
WA,< 1 year,B,RENT,educational, 36 months,Not Verified,24000.0,0.1935,69.97,0.1221,2100,18,0,0
CA,< 1 year,B,RENT,educational, 36 months,Not Verified,70000.0,0.0336,432.9,0.1218,13000,15,0,0
NY,1 year,B,RENT,educational, 36 months,Not Verified,55000.0,0.0449,251.0,0.1253,7500,18,0,0
FL,4 years,B,RENT,educational, 36 months,Not Verified,50000.0,0.2482,184.31,0.1136,5600,27,0,0
CA,< 1 year,B,RENT,educational, 36 months,Not Verified,14000.0,0.0086,77.67,0.102,2400,6,0,0
CA,< 1 year,B,RENT,educational, 36 months,Not Verified,24000.0,0.086,59.16,0.1126,1800,8,0,0
GA,< 1 year,B,RENT,educational, 36 months,Not Verified,110000.0,0.1501,117.37,0.1071,3600,28,0,0
OH,2 years,B,RENT,educational, 36 months,Not Verified,18204.0,0.1918,82.91,0.1189,2500,16,0,0
LA,1 year,B,RENT,educational, 36 months,Not Verified,28500.0,0.2463,49.75,0.1189,1500,20,0,0
